network_combination,20140422,20140423,20140424,20140425,20140426,20140427,20140428,20140429,20140430,20140502,20140503,20140504,20140505,20140506,20140508,20140509,20140510,20140511,20140512,20140513,20140514,20140515
4:5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1:2,0.004439511653718091,0.00498960498960499,0.002751031636863824,0.007764609726195341,0.006998444790046656,0.007877116975187082,0.008630393996247656,0.006083650190114068,0.00936663693131133,0.0035211267605633804,0.0028653295128939827,0.004282655246252677,0.004283489096573208,0.0027100271002710027,0.005100182149362477,0.006196213425129088,0.004750593824228029,0.01243144424131627,0.01061812665908229,0.009166666666666667,0.006026689625484288,0.0011467889908256881
1:3,0.0,0.0008496176720475786,0.00046707146193367583,0.0004299226139294927,0.0,0.0,0.0004068348250610252,0.0007815552950371239,0.0009099181073703367,0.0,0.0,0.0,0.0007852375343541421,0.0006830601092896175,0.0,0.0,0.0,0.0003885003885003885,0.0,0.0004347826086956522,0.0,0.0
1:4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038299502106472615,0.0004187604690117253,0.0,0.0
1:5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2:5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2:4,0.0049261083743842365,0.005,0.0053475935828877,0.0036900369003690036,0.003875968992248062,0.0037313432835820895,0.0027397260273972603,0.004545454545454545,0.004901960784313725,0.015873015873015872,0.0,0.02564102564102564,0.006493506493506494,0.009345794392523364,0.0045871559633027525,0.0029940119760479044,0.004901960784313725,0.0030581039755351682,0.0035460992907801418,0.0037593984962406013,0.00510204081632653,0.0
2:3,0.0,0.029411764705882353,0.010638297872340425,0.0106951871657754,0.0,0.0,0.0035714285714285713,0.007462686567164179,0.008620689655172414,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.008403361344537815,0.008333333333333333,0.0,0.011299435028248588,0.0,0.0
3:4,0.0,0.007194244604316547,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3:5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
