network_combination,20140422,20140423,20140424,20140425,20140426,20140427,20140428,20140429,20140430,20140502,20140503,20140504,20140505,20140506,20140508,20140509,20140510,20140511,20140512,20140513,20140514,20140515
4:5,0.5264768518870352,0.466879451988259,0.6587372920362472,0.6601555377190785,0.5871289816226836,0.5466228049431144,0.7004015139874341,0.563914344074916,0.588081579029896,0.11254300146321007,0.37197755476920275,0.4922832269265905,0.6608393916552346,0.5410801738664435,0.638710835508429,0.37042472136973437,0.5183874040913807,0.5258762756469907,0.4494818810333804,0.5051118601587509,0.5449976750540225,0.31873335615256204
1:2,0.23483282853927834,0.11667160223277344,0.2515040090532143,0.2844676829096197,0.5543142345043471,0.1943003804345823,0.1601316248472903,0.06897534164657408,0.3820453978532496,0.08332177823397338,0.10922470886273844,0.04791613352870241,0.12591433382791833,0.21316264823734207,0.04961300298544368,0.09888613849924607,0.27234888430449167,0.5444378534938246,0.062137619076962546,0.25381833575750695,0.06693047370256193,0.0166788758912948
1:3,0.004820196286474341,0.022902460216632142,0.013274380365290363,0.017948650565567773,0.0019153893848783121,0.002238609437838533,0.013003046059178864,0.034411668379223985,0.025085076090051582,0.022441912226691018,0.03276300098203868,0.03191721191426676,0.014703859072402526,0.0015334445118863377,0.01570250434032502,0.003696437999492251,0.08781453307096712,0.0020241176134188064,0.005683149065308567,0.017233491972069546,0.012174644252936736,0.01756030972646616
1:4,0.0361677806256843,0.06970271735584697,0.047653908606666295,0.026813111868934585,0.02708374756984211,0.026409965874614704,0.032018188358278146,0.02534068062205408,0.04628247802094463,0.006847541924716928,0.06061744176302291,0.011753913792861516,0.026140114241976965,0.024584478986625195,0.032281503818797117,0.05715866256729866,0.07117776455627718,0.28726278643195907,0.1492426635251863,0.021351999910653875,0.0463815411046912,0.00883288900021361
1:5,0.0320303606745973,0.0538387580397106,0.03999353539701106,0.0251474759029972,0.024514604317738924,0.037741818347309275,0.0695880209389999,0.048260276241651905,0.08636488050324709,0.09085357378596604,0.11068858184976245,0.030580170859755874,0.04780318279576763,0.0395315583330194,0.044460349918308724,0.06706314730561576,0.053030181444627414,0.04736037657893939,0.062184379935453754,0.03390641909722977,0.07441281683192952,0.02272049068567058
2:5,0.20221964710015752,0.2585281713574223,0.34452584121720325,0.36206496503423874,0.2309693074021891,0.3127006299769115,0.5547117715225538,0.374641148472451,0.3495081529574937,0.10255281615887281,0.03363577888593911,0.2960718319618196,0.49424428910528045,0.4087423830998418,0.320936623319461,0.34959181869899003,0.177040499433789,0.330836881496651,0.22519485408560388,0.3147591819090014,0.2892536024927327,0.3987822957503897
2:4,0.13195103726233504,0.14466156842594946,0.23540265313279818,0.2531849102853129,0.1549140042373051,0.1756545465053055,0.401612324119218,0.2064662787621101,0.19842449378875837,0.008391813582966898,0.0073116382199923825,0.18179481208639467,0.33318842347915023,0.2514065951084082,0.1690068893016413,0.12815226339014243,0.1253750687652708,0.361852202482379,0.1024823365816169,0.15727942832405808,0.195511564667581,0.1433954287834304
2:3,0.013647575634892165,0.15849874782110895,0.21645440812055197,0.02357127498043193,0.001507123966418893,0.0,0.13147443669303824,0.13432351454067976,0.014872778609140163,0.03850428143282597,0.001291640430486882,0.023609608232494292,0.13734410679530704,0.07289965535865679,0.0044937126390598055,0.016151741540374374,0.11560388787189589,0.03613301814741669,0.12276892066621527,0.024491605862692917,0.020830333853525257,0.05345224838248485
3:4,0.0505498027224897,0.1390301092206702,0.4299297217781984,0.01955864989201624,0.009725761389848162,0.0008297255327776757,0.15379456106065406,0.16902953682418825,0.0065790897498472275,0.022941573387056186,0.027954262312584476,0.0,0.07630289285960322,0.0,0.002782806834344227,0.001256222920959202,0.17078290111878544,0.030607256392799966,0.3273552410839065,0.03334813227754649,0.03098855060097606,0.03992087539710854
3:5,0.08016913036582259,0.2735397551768533,0.618248085456466,0.0028675051965944263,0.0014003858617223038,0.0015718808879707602,0.2060773760820383,0.2846208658738878,0.004039893910122188,0.2208101131064047,0.04969494567687353,0.0034165130338002403,0.10153456845555452,0.0011742348234697756,0.0005311843319072183,0.0014819168054206867,0.23785341389271067,0.043635007629039414,0.4626172028581617,0.04870756279136726,0.049813185764778244,0.12078959183026179
