network_combination,20140422,20140423,20140424,20140425,20140426,20140427,20140428,20140429,20140430,20140502,20140503,20140504,20140505,20140506,20140508,20140509,20140510,20140511,20140512,20140513,20140514,20140515
4:5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1:2,0.0757778278098,0.0375352493897,0.0667225736345,0.161175080792,0.395544935485,0.0745471955441,0.0570169233981,0.0161728818696,0.22351609697,0.023750793726,0.0335853080297,0.0282055448776,0.0378751334156,0.146588695785,0.0236248283019,0.0230365345743,0.0625717243095,0.108818388477,0.0226585409161,0.0773999902431,0.0336356334964,0.00493554919039
1:3,0.0,0.0169846106877,0.00054035973382,0.000205268023942,0.0,0.0,0.000489577527005,0.00285992680418,0.0195665459778,0.0,0.0,0.0,0.0039003970356,0.000562892838389,0.0,0.0,0.0,0.00057861646735,0.0,0.00161991173633,0.0,0.0
1:4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000118266531757,0.000104212188025,0.0,0.0
1:5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2:5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2:4,0.0226853841591,0.0905531439377,0.130335676477,0.120219674406,0.115498032529,0.16307924247,0.454075295724,0.308513609724,0.147788182488,0.0279508497187,0.0,0.0930260509419,0.295576709837,0.359402897005,0.201659144601,0.144430466559,0.0946663929916,0.125230414942,0.123208220727,0.149393963249,0.114634149372,0.0
2:3,0.0,0.237176306647,0.314136793866,0.0108019576278,0.0,0.0,0.00352399215462,0.00750248561011,0.0115943977231,0.0,0.0,0.0,0.0576701094922,0.0,0.0,0.0,0.00455097029777,0.0136074664047,0.0,0.00981620441888,0.0,0.0
3:4,0.0,0.057564716734,0.172158099958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3:5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
